Palm_PositionX, Palm_PositionY, Palm_PositionZ, Palm_RotationX, Palm_RotationY, Palm_RotationZ, Palm_RotationW, Wrist_PositionX, Wrist_PositionY, Wrist_PositionZ, Forearm_RotationX, Forearm_RotationY, Forearm_RotationZ, Forearm_RotationW, IndexProx_PostionX, IndexProx_PostionY, IndexProx_PostionZ, IndexProx_RotationX, IndexProx_RotationY, IndexProx_RotationZ, IndexProx_RotationW, IndexInter_PostionX, IndexInter_PostionY, IndexInter_PostionZ, IndexInter_RotationX, IndexInter_RotationY, IndexInter_RotationZ, IndexInter_RotationW, IndexDistal_PostionX, IndexDistal_PostionY, IndexDistal_PostionZ, IndexDistal_RotationX, IndexDistal_RotationY, IndexDistal_RotationZ, IndexDistal_RotationW, MiddleProx_PostionX, MiddleProx_PostionY, MiddleProx_PostionZ, MiddleProx_RotationX, MiddleProx_RotationY, MiddleProx_RotationZ, MiddleProx_RotationW, MiddleInter_PostionX, MiddleInter_PostionY, MiddleInter_PostionZ, MiddleInter_RotationX, MiddleInter_RotationY, MiddleInter_RotationZ, MiddleInter_RotationW, MiddleDistal_PostionX, MiddleDistal_PostionY, MiddleDistal_PostionZ, MiddleDistal_RotationX, MiddleDistal_RotationY, MiddleDistal_RotationZ, MiddleDistal_RotationW, PinkyProx_PostionX, PinkyProx_PostionY, PinkyProx_PostionZ, PinkyProx_RotationX, PinkyProx_RotationY, PinkyProx_RotationZ, PinkyProx_RotationW, PinkyInter_PostionX, PinkyInter_PostionY, PinkyInter_PostionZ, PinkyInter_RotationX, PinkyInter_RotationY, PinkyInter_RotationZ, PinkyInter_RotationW, PinkyDistal_PostionX, PinkyDistal_PostionY, PinkyDistal_PostionZ, PinkyDistal_RotationX, PinkyDistal_RotationY, PinkyDistal_RotationZ, PinkyDistal_RotationW, RingProx_PostionX, RingProx_PostionY, RingProx_PostionZ, RingProx_RotationX, RingProx_RotationY, RingProx_RotationZ, RingProx_RotationW, RingInter_PostionX, RingInter_PostionY, RingInter_PostionZ, RingInter_RotationX, RingInter_RotationY, RingInter_RotationZ, RingInter_RotationW, RingDistal_PostionX, RingDistal_PostionY, RingDistal_PostionZ, RingDistal_RotationX, RingDistal_RotationY, RingDistal_RotationZ, RingDistal_RotationW, ThumbProx_PostionX, ThumbProx_PostionY, ThumbProx_PostionZ, ThumbProx_RotationX, ThumbProx_RotationY, ThumbProx_RotationZ, ThumbProx_RotationW, ThumbInter_PostionX, ThumbInter_PostionY, ThumbInter_PostionZ, ThumbInter_RotationX, ThumbInter_RotationY, ThumbInter_RotationZ, ThumbInter_RotationW, ThumbDistal_PostionX, ThumbDistal_PostionY, ThumbDistal_PostionZ, ThumbDistal_RotationX, ThumbDistal_RotationY, ThumbDistal_RotationZ, ThumbDistal_RotationW, middletoPalmDistanceX, middletoPalmDistanceY, middletoPalmDistanceZ
-1.240008, 236.6777, -6.913151, 0.1694552, 0.1372578, -0.1422752, 0.9655066, 23.54639, 215.1566, 55.07935, 0.05700638, 0.2183681, -0.1207135, 0.9666923, -37.15977, 218.6936, -33.19328, -31.46111, 207.3041, -15.54987, -26.78809, 208.2331, -4.701739, -0.5242114, 0.2048726, 0.05196446, 0.8249421, 0.9435201, -0.1232249, -0.1720745, -0.2549037, 0.9765592, -0.0642283, -0.1984369, 0.05319425, -25.40557, 211.7446, -36.25764, -20.63848, 201.7594, -13.22084, -15.23371, 204.9217, -1.838695, -0.5682157, 0.2348927, -0.04372706, 0.7874289, 0.9552081, -0.195665, -0.1339144, -0.1770865, 0.9585857, -0.1385379, -0.1945933, 0.1550941, 10.72617, 206.6251, -36.08688, 7.462336, 201.2285, -19.70986, 10.5009, 205.0478, -8.861032, -0.5650293, 0.1937235, -0.2296197, 0.7684322, 0.9347887, -0.3045765, 0.04148124, -0.177996, 0.931236, -0.297963, -0.0743724, 0.1961791, -6.713861, 207.4284, -36.61164, -6.004561, 199.1111, -13.15237, -1.831828, 202.8854, -1.522076, -0.5836809, 0.2058228, -0.121507, 0.7760088, 0.9576503, -0.2323204, -0.05400259, -0.1612976, 0.9541702, -0.199136, -0.1315631, 0.1805417, -44.61267, 237.5134, 25.03204, -65.96377, 253.3806, 10.30186, -77.66703, 261.4411, 2.934559, 0.4559885, 0.2921488, 0.3745785, 0.7526051, 0.4462137, 0.2422401, 0.3625292, 0.7815278, 0.4498262, 0.2598559, 0.3669057, 0.771694, 13.9937, 31.75598, -5.074457
