Palm_PositionX, Palm_PositionY, Palm_PositionZ, Palm_RotationX, Palm_RotationY, Palm_RotationZ, Palm_RotationW, Wrist_PositionX, Wrist_PositionY, Wrist_PositionZ, Forearm_RotationX, Forearm_RotationY, Forearm_RotationZ, Forearm_RotationW, IndexProx_PostionX, IndexProx_PostionY, IndexProx_PostionZ, IndexProx_RotationX, IndexProx_RotationY, IndexProx_RotationZ, IndexProx_RotationW, IndexInter_PostionX, IndexInter_PostionY, IndexInter_PostionZ, IndexInter_RotationX, IndexInter_RotationY, IndexInter_RotationZ, IndexInter_RotationW, IndexDistal_PostionX, IndexDistal_PostionY, IndexDistal_PostionZ, IndexDistal_RotationX, IndexDistal_RotationY, IndexDistal_RotationZ, IndexDistal_RotationW, MiddleProx_PostionX, MiddleProx_PostionY, MiddleProx_PostionZ, MiddleProx_RotationX, MiddleProx_RotationY, MiddleProx_RotationZ, MiddleProx_RotationW, MiddleInter_PostionX, MiddleInter_PostionY, MiddleInter_PostionZ, MiddleInter_RotationX, MiddleInter_RotationY, MiddleInter_RotationZ, MiddleInter_RotationW, MiddleDistal_PostionX, MiddleDistal_PostionY, MiddleDistal_PostionZ, MiddleDistal_RotationX, MiddleDistal_RotationY, MiddleDistal_RotationZ, MiddleDistal_RotationW, PinkyProx_PostionX, PinkyProx_PostionY, PinkyProx_PostionZ, PinkyProx_RotationX, PinkyProx_RotationY, PinkyProx_RotationZ, PinkyProx_RotationW, PinkyInter_PostionX, PinkyInter_PostionY, PinkyInter_PostionZ, PinkyInter_RotationX, PinkyInter_RotationY, PinkyInter_RotationZ, PinkyInter_RotationW, PinkyDistal_PostionX, PinkyDistal_PostionY, PinkyDistal_PostionZ, PinkyDistal_RotationX, PinkyDistal_RotationY, PinkyDistal_RotationZ, PinkyDistal_RotationW, RingProx_PostionX, RingProx_PostionY, RingProx_PostionZ, RingProx_RotationX, RingProx_RotationY, RingProx_RotationZ, RingProx_RotationW, RingInter_PostionX, RingInter_PostionY, RingInter_PostionZ, RingInter_RotationX, RingInter_RotationY, RingInter_RotationZ, RingInter_RotationW, RingDistal_PostionX, RingDistal_PostionY, RingDistal_PostionZ, RingDistal_RotationX, RingDistal_RotationY, RingDistal_RotationZ, RingDistal_RotationW, ThumbProx_PostionX, ThumbProx_PostionY, ThumbProx_PostionZ, ThumbProx_RotationX, ThumbProx_RotationY, ThumbProx_RotationZ, ThumbProx_RotationW, ThumbInter_PostionX, ThumbInter_PostionY, ThumbInter_PostionZ, ThumbInter_RotationX, ThumbInter_RotationY, ThumbInter_RotationZ, ThumbInter_RotationW, ThumbDistal_PostionX, ThumbDistal_PostionY, ThumbDistal_PostionZ, ThumbDistal_RotationX, ThumbDistal_RotationY, ThumbDistal_RotationZ, ThumbDistal_RotationW, middletoPalmDistanceX, middletoPalmDistanceY, middletoPalmDistanceZ
27.95646, 260.5253, -15.4057, 0.09181802, 0.0351898, -0.04413345, 0.9941747, 41.39745, 252.8312, 46.50393, 0.02755783, 0.1905497, -0.03776785, 0.9805636, -1.601231, 283.0892, -64.03966, -6.575225, 285.9876, -82.74601, -9.277166, 284.6989, -92.94833, 0.2113537, 0.1303778, -0.04962142, 0.9674032, 0.07072633, 0.1308276, -0.03164627, 0.9883726, -0.06306239, 0.1274733, -0.01422068, 0.989733, 25.33534, 287.8122, -69.52802, 23.78851, 294.5061, -91.58892, 21.70867, 294.2772, -103.1043, 0.2460798, 0.02563834, -0.123504, 0.9610069, 0.1414884, 0.05094416, -0.1168922, 0.9816934, -0.01911086, 0.08769301, -0.1043086, 0.990487, 72.65428, 270.9382, -49.2499, 79.60568, 275.6079, -62.83001, 82.88527, 275.8517, -73.20596, 0.2741672, -0.1997102, -0.2046392, 0.918189, 0.1999837, -0.1855243, -0.2206062, 0.9364402, 0.04901909, -0.1447914, -0.2466528, 0.9569718, 50.76707, 283.0478, -62.72412, 54.21398, 290.4526, -83.83084, 54.88593, 291.4857, -95.50549, 0.2679584, -0.07311899, -0.141703, 0.9501432, 0.1760817, -0.0518809, -0.1460579, 0.972096, 0.04786126, -0.02172836, -0.1497281, 0.9873291, 3.594074, 238.9951, -7.602691, 12.35276, 228.5379, -32.28478, 23.77995, 222.4141, -39.5616, -0.0263992, 0.154247, 0.533406, 0.8312575, -0.2488448, -0.02145026, 0.5556993, 0.7929782, -0.4616799, -0.2052412, 0.5294695, 0.6814615, 6.247791, -33.75186, 87.69857
